dataset,seed,variant,ari,nmi,acc,f1_macro,q_cell,q_gene,q_total,graph_enabled,negative_control,pca_ari,pca_nmi,pca_acc,delta_ari_vs_pca,regret_vs_pca,negative_transfer,win_vs_pca,tie_vs_pca,loss_vs_pca,rank_ari_desc,oracle_ari,oracle_source_variant,oracle_gain_vs_pca,oracle_gap
Wang,3047,neg_random_cell_graph,0.00412511166708589,0.0018578173975023194,0.7803340687046959,0.442971864273977,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,random_cell_graph,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9151498717943628,0.9151498717943628,True,False,False,True,9.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.964386877478856
Wang,3047,neg_degree_shuffle_graph,0.0062530450806438575,0.0034034344347013004,0.7807542809118605,0.44495774142622635,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,degree_preserving_shuffled_cell_graph,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9130219383808048,0.9130219383808048,True,False,False,True,7.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.962258944065298
Wang,3047,neg_shuffled_gene_cell_graph,0.21183671484527566,0.17587454202620936,0.7343208320201702,0.6925680391710921,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,shuffled_gene_module_cell_graph,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.707438268616173,0.707438268616173,True,False,False,True,5.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.7566752743006662
Wang,3407,pca_kmeans,0.9017862468606084,0.8130162668208292,0.9770984347095283,0.9673839485562341,0.5479014673324039,0.8486002933333743,0.6982508803328891,False,,0.9017862468606084,0.8130162668208292,0.9770984347095283,0.0,0.0,False,False,True,False,5.5,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.06625291899150976
Wang,3407,pca_spectral_kmeans,0.0062530450806438575,0.0034034344347013004,0.7807542809118605,0.44495774142622635,0.5479014673324039,0.8486002933333743,0.6982508803328891,False,,0.9017862468606084,0.8130162668208292,0.9770984347095283,-0.8955332017799645,0.8955332017799645,True,False,False,True,9.5,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.9617861207714743
Wang,3407,rdg_cell_only,0.0062530450806438575,0.0034034344347013004,0.7807542809118605,0.44495774142622635,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,,0.9017862468606084,0.8130162668208292,0.9770984347095283,-0.8955332017799645,0.8955332017799645,True,False,False,True,9.5,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.9617861207714743
Wang,3407,rdg_gene_only,0.9675606683291224,0.9204645035694329,0.9926462863746192,0.9892489547931078,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,,0.9017862468606084,0.8130162668208292,0.9770984347095283,0.06577442146851398,0.0,False,True,False,False,2.0,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.00047849752299577997
Wang,3407,rdg_concat_kmeans,0.9680391658521181,0.9211810109472355,0.9927513394264104,0.9894153266500707,0.5479014673324039,0.8486002933333743,0.6982508803328891,False,,0.9017862468606084,0.8130162668208292,0.9770984347095283,0.06625291899150976,0.0,False,True,False,False,1.0,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.0
Wang,3407,rdg_always_on,0.966183945674643,0.9175930143850526,0.9923311272192458,0.9887901311817942,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,,0.9017862468606084,0.8130162668208292,0.9770984347095283,0.06439769881403468,0.0,False,True,False,False,3.5,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.001855220177475081
Wang,3407,safe_rdg_heuristic,-0.021049244670225384,0.012991931112408324,0.7643660048324404,0.4332241738612682,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,,0.9017862468606084,0.8130162668208292,0.9770984347095283,-0.9228354915308338,0.9228354915308338,True,False,False,True,12.0,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.9890884105223435
Wang,3407,neg_random_cell_graph,0.8529698011914055,0.7290288365684575,0.9657527051160836,0.9498962272522425,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,random_cell_graph,0.9017862468606084,0.8130162668208292,0.9770984347095283,-0.048816445669202846,0.048816445669202846,True,False,False,True,7.0,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.1150693646607126
Wang,3407,neg_degree_shuffle_graph,-0.0026931789700783654,0.001739261132567083,0.7782330076688728,0.43764400070892656,0.5479014673324039,0.8486002933333743,0.6982508803328891,True,degree_preserving_shuffled_cell_graph,0.9017862468606084,0.8130162668208292,0.9770984347095283,-0.9044794258306867,0.9044794258306867,True,False,False,True,11.0,0.9680391658521181,rdg_concat_kmeans,0.06625291899150976,0.9707323448221965
