dataset,method,seed,variant,ablation_method,neighbor_backend,pseudo_weight,pseudo_gate_p,edge_dropout_keep,alpha_mean,beta_mean,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,bad_edge_ratio,oracle_neighbor,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,stage,run_dir,group,nomix_ari,nomix_f1_macro,delta_ari_vs_nomix,delta_f1_vs_nomix,ari_rank
Shekhar,random_beta_uniform_0.1,1,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.95000195695947,0.0499980430082919,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.9263883712262392,0.924520761021142,0.95279864731223,0.8964325115340197,0.9622098030269284,0.924520761021142,0.9293443572798072,0.9197469782478964,18,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Shekhar/random_beta_uniform_0.1/seed1,positive,0.5458699179711232,0.8198057388396296,0.4069287293411068,0.07662677269439011,1.0
Shekhar,random_beta_uniform_0.1,2,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.950035783648491,0.0499642163801651,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.9262020126723816,0.9260162759784272,0.9541362560768348,0.892748362925354,0.9632748933934656,0.9260162759784272,0.9328162837216276,0.919314691614488,18,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Shekhar/random_beta_uniform_0.1/seed2,positive,0.6770141511631166,0.8319132354007617,0.27712210491371825,0.0608351275245923,2.0
Shekhar,random_beta_uniform_0.2,0,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9000264258195575,0.0999735746819239,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.7799478196049199,0.8870719528174766,0.6767938159501365,0.8824152478426925,0.749596632718472,0.8870719528174766,0.9419276564667388,0.8382539667771951,18,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Shekhar/random_beta_uniform_0.2/seed0,positive,0.6929122403288671,0.8934769037671914,-0.016118424378730567,-0.011061655924498814,8.0
Shekhar,random_beta_uniform_0.2,1,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9000039142556489,0.0999960860165839,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.7093179276928812,0.8575545603421523,0.6443140554528405,0.7505602547618637,0.72194016363256,0.8575545603421522,0.9078501204021612,0.812539289936071,18,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Shekhar/random_beta_uniform_0.2/seed1,positive,0.5458699179711232,0.8198057388396296,0.09844413748171732,-0.06924548407776587,6.0
Shekhar,random_beta_uniform_0.2,2,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9000715670677331,0.0999284327603303,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.664815505031681,0.8308150737903991,0.5237474127497562,0.7416641918434101,0.6300935751064157,0.8308150737903992,0.9139559207105784,0.7615392811979548,18,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Shekhar/random_beta_uniform_0.2/seed2,positive,0.6770141511631166,0.8319132354007617,-0.15326673841336036,-0.09024904355735153,8.0
Tosches,fixed_beta_0.025,0,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6662558936990999,0.7518958466492791,0.5404530957778303,0.7361269588742835,0.6178270883724417,0.7518958466492791,0.7923411685159958,0.7153790804923232,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.025/seed0,negative,0.5278987630197263,0.7135889686074948,0.012554332758104025,0.02253799026678871,4.0
Tosches,fixed_beta_0.025,1,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6432168881268753,0.7606307106968037,0.5354183337487297,0.6467556812882455,0.6113576016825352,0.7606307106968037,0.7797173899761469,0.7424561482679719,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.025/seed1,negative,0.5220412382701718,0.6391057283098266,0.013377095478557921,0.007649952978418861,3.0
Tosches,fixed_beta_0.025,2,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6552721817402486,0.7596120719345963,0.53591918502271,0.6520147157948002,0.6117578784532219,0.7596120719345963,0.7779015160717115,0.7421628879450138,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.025/seed2,negative,0.5255762145236066,0.6595203145919436,0.010342970499103377,-0.007505598797143409,5.0
Tosches,fixed_beta_0.05,0,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.663201885983712,0.7463825210587574,0.5370788741964889,0.6907624053857718,0.614922380465111,0.7463825210587574,0.7874245999847101,0.7094068754256415,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.05/seed0,negative,0.5278987630197263,0.7135889686074948,0.009180111176762651,-0.02282656322172294,5.0
Tosches,fixed_beta_0.05,1,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6377518216888127,0.738418956169582,0.5315622630043562,0.6994878033087902,0.6138357268413597,0.7384189561695821,0.7959111885312132,0.6886730175325897,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.05/seed1,negative,0.5220412382701718,0.6391057283098266,0.009521024734184369,0.06038207499896364,4.0
Tosches,fixed_beta_0.05,2,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6424132018859837,0.757495030724133,0.5372238871891293,0.6353138003261232,0.6128696083935464,0.7574950307241332,0.7773823584782562,0.7385998535861182,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.05/seed2,negative,0.5255762145236066,0.6595203145919436,0.01164767266552269,-0.024206514265820434,4.0
Tosches,fixed_beta_0.1,0,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6688276896699529,0.7489739795721652,0.5408463687560828,0.6915478571896249,0.6181003564723794,0.7489739795721653,0.7895569643537225,0.7123589490024147,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.1/seed0,negative,0.5278987630197263,0.7135889686074948,0.01294760573635656,-0.022041111417869907,3.0
Tosches,fixed_beta_0.1,1,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6280004286326618,0.7391664052241632,0.5239444078235469,0.6700781547673363,0.6037434347599933,0.7391664052241631,0.7815697989182155,0.7011273471975671,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.1/seed1,negative,0.5220412382701718,0.6391057283098266,0.0019031695533751058,0.03097242645750975,6.0
Tosches,fixed_beta_0.1,2,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6566116588084012,0.7616784845742699,0.5373847658265396,0.6781673481055032,0.6130062057136794,0.76167848457427,0.7805013479336604,0.7437421205352821,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.1/seed2,negative,0.5255762145236066,0.6595203145919436,0.011808551302933012,0.018647033513559563,3.0
Tosches,fixed_beta_0.2,0,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6282683240462923,0.7354130353941387,0.523926105232025,0.6659021933956614,0.6032078277406958,0.7354130353941385,0.7754843120670897,0.6992794601761696,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.2/seed0,negative,0.5278987630197263,0.7135889686074948,-0.003972657787701284,-0.0476867752118334,8.0
Tosches,fixed_beta_0.2,1,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6103193313330476,0.734292532569825,0.5174540991921673,0.7048822077465945,0.5978584492648662,0.7342925325698251,0.7746790611983115,0.697908311767893,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.2/seed1,negative,0.5220412382701718,0.6391057283098266,-0.004587139078004454,0.0657764794367679,8.0
Tosches,fixed_beta_0.2,2,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6183561937419632,0.7202177315267175,0.5170462318238345,0.6797760763736704,0.6005400161486646,0.7202177315267176,0.7762490083059244,0.6717307977621646,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/fixed_beta_0.2/seed2,negative,0.5255762145236066,0.6595203145919436,-0.00852998269977212,0.020255761781726833,8.0
Tosches,nm_scmae_nomix,0,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6316438062580368,0.7397764555036311,0.5278987630197263,0.7135889686074948,0.6072563682712575,0.7397764555036312,0.781745584043096,0.7020840691989619,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/nm_scmae_nomix/seed0,negative,0.5278987630197263,0.7135889686074948,0.0,0.0,7.0
Tosches,nm_scmae_nomix,1,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6111230175739392,0.7290809183971846,0.5220412382701718,0.6391057283098266,0.6020410916243718,0.7290809183971847,0.7735611726161564,0.6894378104411811,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/nm_scmae_nomix/seed1,negative,0.5220412382701718,0.6391057283098266,0.0,0.0,7.0
Tosches,nm_scmae_nomix,2,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6326618088298328,0.7342337209407961,0.5255762145236066,0.6595203145919436,0.6051832994707944,0.7342337209407961,0.7763517472045054,0.6964504378621248,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/nm_scmae_nomix/seed2,negative,0.5255762145236066,0.6595203145919436,0.0,0.0,7.0
Tosches,random_beta_uniform_0.05,0,random_beta_uniform_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.975001784041524,0.0249982156739052,uniform,0.0999999999999999,0.05,0.025,0.02,0.5,anchor,local_mix,0.0,none,0.6599335619374196,0.7694717879622185,0.5496488778468541,0.681631227790805,0.6236944505846822,0.7694717879622185,0.7845515476269819,0.7549607882984041,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.05/seed0,negative,0.5278987630197263,0.7135889686074948,0.021750114827127853,-0.031957740816689784,2.0
Tosches,random_beta_uniform_0.05,1,random_beta_uniform_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750035026007228,0.0249964970183403,uniform,0.0999999999999999,0.05,0.025,0.02,0.5,anchor,local_mix,0.0,none,0.6411808829832834,0.7582065666449943,0.5381652106076813,0.6355796585207634,0.6136741509034223,0.7582065666449944,0.7771324627935182,0.740180578250723,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.05/seed1,negative,0.5220412382701718,0.6391057283098266,0.016123972337509507,-0.003526069789063224,1.0
Tosches,random_beta_uniform_0.05,2,random_beta_uniform_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750278500219188,0.0249721500498708,uniform,0.0999999999999999,0.05,0.025,0.02,0.5,anchor,local_mix,0.0,none,0.6306258036862409,0.7342855995312041,0.527464198603653,0.6636853195604355,0.6067572463079842,0.7342855995312042,0.7757925330924909,0.6969945638236495,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.05/seed2,negative,0.5255762145236066,0.6595203145919436,0.0018879840800464232,0.0041650049684919255,6.0
Tosches,random_beta_uniform_0.1,0,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500035691385468,0.0499964313478105,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.672524646378054,0.771425359881691,0.550200140199793,0.6967238738538235,0.6241693639218251,0.7714253598816911,0.7842729381120225,0.7589919229587291,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.1/seed0,negative,0.5278987630197263,0.7135889686074948,0.02230137718006675,-0.01686509475367126,1.0
Tosches,random_beta_uniform_0.1,1,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500070058430234,0.0499929940366807,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6268216888126875,0.7406748235864192,0.5283399566809455,0.7117287973173775,0.6073798143817299,0.7406748235864192,0.7810942282450176,0.704232780246053,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.1/seed1,negative,0.5220412382701718,0.6391057283098266,0.006298718410773674,0.07262306900755089,5.0
Tosches,random_beta_uniform_0.1,2,random_beta_uniform_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9500556997747884,0.0499443000997416,uniform,0.0999999999999999,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6470745820831547,0.7600094059673477,0.5411906133487621,0.6361913361415623,0.6163103443808743,0.7600094059673477,0.7783561988602303,0.7425076075402538,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.1/seed2,negative,0.5255762145236066,0.6595203145919436,0.015614398825155473,-0.023328978450381288,1.0
Tosches,random_beta_uniform_0.2,0,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9000071378217804,0.0999928626956211,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.6197492498928419,0.7358537829666506,0.5286297122454114,0.645982308585919,0.6076187891670854,0.7358537829666505,0.7789512022043309,0.6972752875407763,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.2/seed0,negative,0.5278987630197263,0.7135889686074948,0.0007309492256851735,-0.06760666002157578,6.0
Tosches,random_beta_uniform_0.2,1,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9000140123483209,0.0999859880733614,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.6454136305186455,0.7633057500671595,0.5372746406990077,0.6933303907980778,0.6129140845646104,0.7633057500671595,0.7794980981744302,0.7477724324621459,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.2/seed1,negative,0.5220412382701718,0.6391057283098266,0.015233402428835863,0.054224662488251196,2.0
Tosches,random_beta_uniform_0.2,2,random_beta_uniform_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9001113997358414,0.0998886001994833,uniform,0.0999999999999999,0.2,0.1,0.02,0.5,anchor,local_mix,0.0,none,0.6441813116159452,0.7593763426920612,0.5390859201352572,0.6326714198942841,0.614490939781377,0.7593763426920612,0.7793493061675766,0.7404015229819445,15,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/Tosches/random_beta_uniform_0.2/seed2,negative,0.5255762145236066,0.6595203145919436,0.013509705611650658,-0.026848894697659498,2.0
worm_neuron_cell,fixed_beta_0.025,0,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7577639751552795,0.6683982948565467,0.5659199402407924,0.6909567501931545,0.635883510895235,0.6683982948565467,0.6525951061782738,0.6849858552127188,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.025/seed0,negative,0.5149462244397406,0.7470473079960098,0.05097371580105181,-0.05609055780285532,1.0
worm_neuron_cell,fixed_beta_0.025,1,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7563306258958433,0.6605171740795331,0.5071867434639268,0.7757872621089075,0.5952847822560194,0.6605171740795333,0.6371849239219626,0.6856231198506687,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.025/seed1,negative,0.5116519893983323,0.7256176500182898,-0.0044652459344055595,0.050169612090617655,3.0
worm_neuron_cell,fixed_beta_0.025,2,fixed_beta_0.025,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750001430511476,0.0250000040978193,fixed,0.025,0.025,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6978021978021978,0.6495914983864285,0.5021622120738609,0.6921673894517115,0.5808495224019741,0.6495914983864284,0.6276315528539029,0.6731438553906564,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.025/seed2,negative,0.5235360674895352,0.6823775970888761,-0.02137385541567427,0.009789792362835392,4.0
worm_neuron_cell,fixed_beta_0.05,0,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7159579550883899,0.6431604095965684,0.513435442518769,0.6652614788857705,0.5890385117116929,0.6431604095965685,0.6362222936293815,0.6502515167079247,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.05/seed0,negative,0.5149462244397406,0.7470473079960098,-0.0015107819209715379,-0.08178582911023935,4.0
worm_neuron_cell,fixed_beta_0.05,1,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6743908265647396,0.6239678915166925,0.4571665385412233,0.6328502210618283,0.5390345374210394,0.6239678915166925,0.6156160811935245,0.6325494296174367,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.05/seed1,negative,0.5116519893983323,0.7256176500182898,-0.05448545085710904,-0.0927674289564615,6.0
worm_neuron_cell,fixed_beta_0.05,2,fixed_beta_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9499998688697816,0.0500000081956386,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.626134734830387,0.6266504163113765,0.3881553294268426,0.608360919149779,0.5270858546447116,0.6266504163113766,0.5716336064587416,0.6933851934707107,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.05/seed2,negative,0.5235360674895352,0.6823775970888761,-0.13538073806269257,-0.07401667793909716,7.0
worm_neuron_cell,fixed_beta_0.1,0,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6939799331103679,0.6404894014512472,0.4414672795597398,0.6251383246223852,0.5574957917715254,0.6404894014512472,0.5979076521649227,0.6896013895140609,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.1/seed0,negative,0.5149462244397406,0.7470473079960098,-0.07347894488000078,-0.12190898337362466,5.0
worm_neuron_cell,fixed_beta_0.1,1,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7195413282369804,0.6483067790493061,0.4956056446833552,0.6924307679483819,0.5712375005007921,0.6483067790493061,0.6454268830751637,0.6512124904143488,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.1/seed1,negative,0.5116519893983323,0.7256176500182898,-0.016046344714977123,-0.03318688206990794,4.0
worm_neuron_cell,fixed_beta_0.1,2,fixed_beta_0.1,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8999998569488525,0.1000000163912773,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7269469660774008,0.629527413096551,0.4848777451547018,0.7312413448265997,0.567665883230726,0.629527413096551,0.6154982858885673,0.6442109925150173,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.1/seed2,negative,0.5235360674895352,0.6823775970888761,-0.038658322334833406,0.04886374773772362,5.0
worm_neuron_cell,fixed_beta_0.2,0,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7336359292881032,0.6579189173280574,0.5293105395488932,0.6567632881386604,0.6080773887540374,0.6579189173280574,0.6359954820356886,0.6814077618181505,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.2/seed0,negative,0.5149462244397406,0.7470473079960098,0.014364315109152592,-0.09028401985734946,2.0
worm_neuron_cell,fixed_beta_0.2,1,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.6870520783564262,0.6284521325829809,0.4788295320715598,0.6359482162863719,0.5594117165658636,0.6284521325829812,0.6186187085025067,0.6386032260671706,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.2/seed1,negative,0.5116519893983323,0.7256176500182898,-0.032822457326772525,-0.08966943373191794,5.0
worm_neuron_cell,fixed_beta_0.2,2,fixed_beta_0.2,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.8000001311302185,0.2000000327825546,fixed,0.2,0.2,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7553750597228858,0.6586725795218231,0.5531460368496002,0.7163830400980195,0.6175374402819538,0.658672579521823,0.6611043051100808,0.6562586775002235,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/fixed_beta_0.2/seed2,negative,0.5235360674895352,0.6823775970888761,0.02960996936006499,0.03400544300914332,1.0
worm_neuron_cell,nm_scmae_nomix,0,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7505972288580984,0.6566065038543063,0.5149462244397406,0.7470473079960098,0.6008294782115291,0.6566065038543063,0.6311319209616738,0.6842240620987198,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/nm_scmae_nomix/seed0,negative,0.5149462244397406,0.7470473079960098,0.0,0.0,3.0
worm_neuron_cell,nm_scmae_nomix,1,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.747730530339226,0.6459894809115314,0.5116519893983323,0.7256176500182898,0.5949333142383071,0.6459894809115314,0.6308097512302081,0.6619177906982184,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/nm_scmae_nomix/seed1,negative,0.5116519893983323,0.7256176500182898,0.0,0.0,2.0
worm_neuron_cell,nm_scmae_nomix,2,nm_scmae_nomix,nm_scmae_nomix,none,0.0,1.0,1.0,1.0,0.0,fixed,0.0999999999999999,0.0999999999999999,0.05,0.02,0.5,anchor,local_mix,0.0,none,0.7429526994744386,0.6456213172150971,0.5235360674895352,0.6823775970888761,0.6037027554648882,0.645621317215097,0.6265468181882675,0.6658936865041525,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/nm_scmae_nomix/seed2,negative,0.5235360674895352,0.6823775970888761,0.0,0.0,3.0
worm_neuron_cell,random_beta_uniform_0.05,0,random_beta_uniform_0.05,beta_control,pca_cosine_knn,0.3,1.0,1.0,0.9750259443186224,0.0249740547238616,uniform,0.0999999999999999,0.05,0.025,0.02,0.5,anchor,local_mix,0.0,none,0.6593406593406593,0.6210054678739507,0.3768560255930621,0.656462964554981,0.476005909188772,0.6210054678739507,0.605174546360526,0.6376868883675898,10,,fixed,kmeans_known_k,True,stage1,results/experiments/neighbormix_beta_mechanism_20260617/stage1/worm_neuron_cell/random_beta_uniform_0.05/seed0,negative,0.5149462244397406,0.7470473079960098,-0.1380901988466785,-0.09058434344102884,7.0
