dataset,method,seed,k,n_rare,rare_recall,big_recall,macro_f1,ari
Pollen,scdcc,seed_3047,11,0,nan,0.8953987189281307,0.8908774430338245,0.9588816505215246
Pollen,scdcc,seed_3407,11,0,nan,0.8953987189281307,0.8912764003673094,0.9592052341594876
Pollen,scdcc,seed_42,11,0,nan,0.9048892284186402,0.8965591966173363,0.9617053682155162
Pollen,scdsc,seed_3047,11,0,nan,0.6070466951482995,0.5805326266218404,0.6977783440386407
Pollen,scdsc,seed_3407,11,0,nan,0.6634509133172235,0.6518356294509837,0.7404988567922324
Pollen,scdsc,seed_42,11,0,nan,0.7087974491717808,0.6853329120242292,0.8144219587829267
Pollen,scmae,seed_3047,11,0,nan,0.7638831756478816,0.7343199436222693,0.9071452808685513
Pollen,scmae,seed_3407,11,0,nan,0.8102779573367808,0.7829729667495626,0.9130777832072795
Pollen,scmae,seed_42,11,0,nan,0.7776635129576306,0.7464202464202465,0.9095978843842375
Pollen,scname,seed_3047,11,0,nan,0.8440970793911969,0.8237335616787927,0.9326343262656368
Pollen,scname,seed_3407,11,0,nan,0.8334018922254216,0.8254435150289549,0.9331689967526422
Pollen,scname,seed_42,11,0,nan,0.7676735029676206,0.7248661426293005,0.8944775309370521
Pollen,scvi,seed_3047,11,0,nan,0.876956376956377,0.8463899267281931,0.8870672795410608
Pollen,scvi,seed_3407,11,0,nan,0.8307966543260661,0.8074157918947276,0.8744405084482225
Pollen,scvi,seed_42,11,0,nan,0.8662611897906015,0.8383690064166199,0.883056737644474
Pollen,sczidesk,seed_3047,11,0,nan,0.8210460563401739,0.817205909941875,0.8490630141220732
Pollen,sczidesk,seed_3407,11,0,nan,0.7485640720934839,0.7053496197769005,0.7833357227297701
Pollen,sczidesk,seed_42,11,0,nan,0.7043512043512044,0.6969550774428823,0.8093541229778921
Quake_10x_Spleen,attentionae_sc,seed_3407,5,1,0.0,0.7386473592626116,0.5390527106851857,0.46718141506369665
Quake_10x_Spleen,attentionae_sc,seed_42,5,1,0.14285714285714285,0.6367431787595486,0.5638604101562621,0.4083299408716073
Quake_10x_Spleen,dec,seed_3047,5,1,0.0,0.4651568026798393,0.33373271028398016,0.12382486607901978
Quake_10x_Spleen,dec,seed_3407,5,1,0.0,0.30229235104710206,0.21895601071644627,0.042577458480668476
Quake_10x_Spleen,dec,seed_42,5,1,0.0,0.24974007105871984,0.16810375619218623,-0.002812977070445141
Quake_10x_Spleen,genecompass,seed_3047,5,1,0.07142857142857142,0.8892901794453782,0.7236667163222817,0.5299381308832019
Quake_10x_Spleen,genecompass,seed_3407,5,1,0.07142857142857142,0.8892126398253035,0.7228951200030082,0.5302587538342369
Quake_10x_Spleen,genecompass,seed_42,5,1,0.07142857142857142,0.8895393897526924,0.7230844630234975,0.5311281027516225
Quake_10x_Spleen,geneformer,seed_3047,5,1,0.07142857142857142,0.8892901794453782,0.7236667163222817,0.5299381308832019
Quake_10x_Spleen,geneformer,seed_3407,5,1,0.07142857142857142,0.8892126398253035,0.7228951200030082,0.5302587538342369
Quake_10x_Spleen,geneformer,seed_42,5,1,0.07142857142857142,0.8895393897526924,0.7230844630234975,0.5311281027516225
Quake_10x_Spleen,leiden,seed_3047,5,1,0.0,0.7207549047776258,0.558765344090282,0.9132841434070303
Quake_10x_Spleen,leiden,seed_3407,5,1,0.0,0.6063756462543132,0.4997575434617394,0.8377746107964525
Quake_10x_Spleen,leiden,seed_42,5,1,0.0,0.6608762591998919,0.532303539747493,0.9221958928357198
Quake_10x_Spleen,louvain,seed_3047,5,1,0.0,0.7207549047776258,0.558765344090282,0.9132841434070303
Quake_10x_Spleen,louvain,seed_3407,5,1,0.0,0.6063756462543132,0.4997575434617394,0.8377746107964525
Quake_10x_Spleen,louvain,seed_42,5,1,0.0,0.6608762591998919,0.532303539747493,0.9221958928357198
Quake_10x_Spleen,pca_kmeans_known_k,seed_3047,5,1,0.0,0.7400925379744616,0.5662885453397186,0.8918248222788163
Quake_10x_Spleen,pca_kmeans_known_k,seed_3407,5,1,0.0,0.6330347554491533,0.5147029356311135,0.9184414114765808
Quake_10x_Spleen,pca_kmeans_known_k,seed_42,5,1,0.0,0.7009548837376627,0.5596639472446027,0.8963230836249534
Quake_10x_Spleen,sc3,seed_3047,5,1,0.09523809523809523,0.8904278230588046,0.7212887416563414,0.5297296153607945
Quake_10x_Spleen,sc3,seed_3407,5,1,0.09523809523809523,0.8887769732554516,0.7228332651912096,0.5292177614651846
Quake_10x_Spleen,sc3,seed_42,5,1,0.09523809523809523,0.8889221954454023,0.7229179317462057,0.5295997609319992
Quake_10x_Spleen,scanpy_standard,seed_3047,5,1,0.023809523809523808,0.895792920018834,0.7276633317720121,0.5411555758058244
Quake_10x_Spleen,scanpy_standard,seed_3407,5,1,0.023809523809523808,0.895792920018834,0.7276633317720121,0.5411555758058244
Quake_10x_Spleen,scanpy_standard,seed_42,5,1,0.023809523809523808,0.895792920018834,0.7276633317720121,0.5411555758058244
Quake_10x_Spleen,scdcc,seed_3047,5,1,0.0,0.8770000469565585,0.5721437230556469,0.6845964914928707
Quake_10x_Spleen,scdcc,seed_3407,5,1,0.0,0.7059208848577522,0.4995340059641434,0.46130994107483114
Quake_10x_Spleen,scdcc,seed_42,5,1,0.0,0.8991733096385724,0.5719584960246913,0.6722324704050148
Quake_10x_Spleen,scmae,seed_3047,5,1,0.0,0.9038364073383932,0.7297225652240582,0.9189734756164031
Quake_10x_Spleen,scmae,seed_3407,5,1,0.0,0.9042096533597508,0.7342775864787545,0.9312554666670885
Quake_10x_Spleen,scmae,seed_42,5,1,0.0,0.8876989800279762,0.7256678998640427,0.9227201630591979
Quake_10x_Spleen,scname,seed_3047,5,1,0.14285714285714285,0.6622111175954132,0.5300544593517518,0.5318377225243984
Quake_10x_Spleen,scname,seed_3407,5,1,0.9285714285714286,0.637815235873062,0.5093055615825922,0.5404261725896337
Quake_10x_Spleen,scname,seed_42,5,1,0.0,0.9746863788835034,0.7601348626540589,0.9292704669012982
Quake_10x_Spleen,scvi,seed_3047,5,1,0.16666666666666666,0.8307728386452561,0.6270850324537369,0.4902506971909344
Quake_10x_Spleen,scvi,seed_3407,5,1,0.0,0.8543149474358643,0.6465870423058033,0.4785743629356359
Quake_10x_Spleen,scvi,seed_42,5,1,0.14285714285714285,0.8528266735236022,0.6660383783114978,0.4944776379748213
Quake_10x_Spleen,sczidesk,seed_3047,5,1,0.0,0.9532807619556887,0.7017491500116348,0.9115199153190859
Quake_10x_Spleen,sczidesk,seed_3407,5,1,0.9761904761904762,0.8996196104389231,0.7327330427129798,0.5233056046082755
Quake_10x_Spleen,sczidesk,seed_42,5,1,0.023809523809523808,0.6630196553382115,0.5322365667772612,0.5343275511101794
Quake_Smart-seq2_Lung,attentionae_sc,seed_3047,11,1,0.96,0.5939799052855196,0.5843356196243563,0.7544213838702235
Quake_Smart-seq2_Lung,attentionae_sc,seed_3407,11,1,1.0,0.6022830054719416,0.6065182165897237,0.7314787049527821
Quake_Smart-seq2_Lung,attentionae_sc,seed_42,11,1,1.0,0.5654440221692919,0.5793024831938364,0.7398229309377101
Quake_Smart-seq2_Lung,dec,seed_3047,11,1,0.96,0.5772949256878952,0.5416413470238207,0.5315619475140718
Quake_Smart-seq2_Lung,dec,seed_3407,11,1,1.0,0.5308139557832197,0.5269219388705038,0.5490599079741333
Quake_Smart-seq2_Lung,dec,seed_42,11,1,0.96,0.6805717548350408,0.6315473246875292,0.5476974869998358
Quake_Smart-seq2_Lung,genecompass,seed_3047,11,1,1.0,0.5994236627238523,0.6081241514581138,0.6412202908217225
Quake_Smart-seq2_Lung,genecompass,seed_3407,11,1,0.0,0.488910470700208,0.3891217749442081,0.49193148635952605
Quake_Smart-seq2_Lung,genecompass,seed_42,11,1,1.0,0.4825192866212061,0.47924465449617154,0.4997013729977479
Quake_Smart-seq2_Lung,geneformer,seed_3047,11,1,1.0,0.5994236627238523,0.6081241514581138,0.6412202908217225
Quake_Smart-seq2_Lung,geneformer,seed_3407,11,1,0.0,0.488910470700208,0.3891217749442081,0.49193148635952605
Quake_Smart-seq2_Lung,geneformer,seed_42,11,1,1.0,0.4825192866212061,0.47924465449617154,0.4997013729977479
Quake_Smart-seq2_Lung,leiden,seed_3047,11,1,1.0,0.7171770434348657,0.7194272787250763,0.8620160888000272
Quake_Smart-seq2_Lung,leiden,seed_3407,11,1,1.0,0.6084792137357844,0.6074550347353553,0.7538951186936175
Quake_Smart-seq2_Lung,leiden,seed_42,11,1,1.0,0.637596478642523,0.643374159993543,0.8239720394956476
Quake_Smart-seq2_Lung,louvain,seed_3047,11,1,1.0,0.7171770434348657,0.7194272787250763,0.8620160888000272
Quake_Smart-seq2_Lung,louvain,seed_3407,11,1,1.0,0.6084792137357844,0.6074550347353553,0.7538951186936175
Quake_Smart-seq2_Lung,louvain,seed_42,11,1,1.0,0.637596478642523,0.643374159993543,0.8239720394956476
Quake_Smart-seq2_Lung,pca_kmeans_known_k,seed_3047,11,1,1.0,0.48500262598549176,0.48611337561482204,0.5570754911953086
Quake_Smart-seq2_Lung,pca_kmeans_known_k,seed_3407,11,1,1.0,0.8308897178754238,0.8379993983132024,0.836108302441404
Quake_Smart-seq2_Lung,pca_kmeans_known_k,seed_42,11,1,1.0,0.5914375368390254,0.6062213796874082,0.5165499555298223
Quake_Smart-seq2_Lung,sc3,seed_3047,11,1,0.0,0.5029627582819073,0.40591809063486345,0.47748576776472046
Quake_Smart-seq2_Lung,sc3,seed_3407,11,1,1.0,0.4990629210608832,0.48847580654697614,0.6071290540746459
Quake_Smart-seq2_Lung,sc3,seed_42,11,1,1.0,0.49860795119414847,0.48788701276426616,0.6122443268885476
Quake_Smart-seq2_Lung,scanpy_standard,seed_3047,11,1,1.0,0.475924941997134,0.42014547089001986,0.49466622059814136
Quake_Smart-seq2_Lung,scanpy_standard,seed_3407,11,1,1.0,0.475924941997134,0.42014547089001986,0.49466622059814136
Quake_Smart-seq2_Lung,scanpy_standard,seed_42,11,1,1.0,0.475924941997134,0.42014547089001986,0.49466622059814136
Quake_Smart-seq2_Lung,scdcc,seed_3047,11,1,1.0,0.48192532883473993,0.47385266911275825,0.5800598288427107
Quake_Smart-seq2_Lung,scdcc,seed_3407,11,1,1.0,0.5840827409868823,0.5489955299026639,0.558842158144547
Quake_Smart-seq2_Lung,scdcc,seed_42,11,1,0.0,0.6072187456542901,0.4800414537356222,0.6444328047334206
Quake_Smart-seq2_Lung,scdsc,seed_3047,11,1,0.96,0.7334947804827469,0.7151135001971777,0.7898697309851421
Quake_Smart-seq2_Lung,scdsc,seed_3407,11,1,1.0,0.6864079248264126,0.6559468890630118,0.8058376686190352
Quake_Smart-seq2_Lung,scdsc,seed_42,11,1,1.0,0.625750537094852,0.6044324409152056,0.7263242007586804
Quake_Smart-seq2_Lung,scmae,seed_3047,11,1,1.0,0.6063901544265738,0.6089071066816139,0.7073218437984015
Quake_Smart-seq2_Lung,scmae,seed_3407,11,1,1.0,0.604479866133307,0.6102663426118063,0.6041728759854806
Quake_Smart-seq2_Lung,scmae,seed_42,11,1,0.0,0.5784997556659502,0.4939770244611657,0.4832694868472194
Quake_Smart-seq2_Lung,scname,seed_3047,11,1,1.0,0.642329065733321,0.6263589390161285,0.7535984071168976
Quake_Smart-seq2_Lung,scname,seed_3407,11,1,0.0,0.7092975162158338,0.6143356973372306,0.6492066954878057
Quake_Smart-seq2_Lung,scname,seed_42,11,1,1.0,0.6970687797551023,0.7012428209536687,0.6541493283520419
Quake_Smart-seq2_Lung,scvi,seed_3047,11,1,0.0,0.4609927272004869,0.3644793431703851,0.37321573894483395
Quake_Smart-seq2_Lung,scvi,seed_3407,11,1,0.0,0.6094996527234192,0.49212923424245597,0.4934555386110433
Quake_Smart-seq2_Lung,scvi,seed_42,11,1,0.0,0.5036008394331299,0.3889561047579738,0.45171528433897645
Quake_Smart-seq2_Lung,sczidesk,seed_3047,11,1,1.0,0.5136931626293328,0.5011398325529032,0.568881621543775
Quake_Smart-seq2_Lung,sczidesk,seed_3407,11,1,1.0,0.5829793288169356,0.5886690164001397,0.6212739585545403
Quake_Smart-seq2_Lung,sczidesk,seed_42,11,1,1.0,0.5049913831779438,0.4997619391815796,0.6167759185971458
Shekhar,dec,seed_3047,18,7,0.31698717385136704,0.6870536309712189,0.4966138069817904,0.4811194153438831
Shekhar,dec,seed_3407,18,7,0.2865249738866823,0.7970005345661817,0.5673338752805693,0.5555058848434605
Shekhar,dec,seed_42,18,7,0.3060599027405635,0.6061029834492059,0.488641625382795,0.5670073906608194
Shekhar,scdcc,seed_3047,18,7,0.7070507907852269,0.914728510666992,0.8206594952167503,0.6606842567511519
Shekhar,scdcc,seed_3407,18,7,0.565775370080484,0.9165293400369596,0.7484192421626656,0.6939529852033712
Shekhar,scdcc,seed_42,18,7,0.7001898105067189,0.913464277144666,0.8143173263994453,0.702238396037337
Shekhar,scmae,seed_3047,18,7,0.614912837825634,0.9429719802021598,0.8175845207912008,0.6886627977032207
Shekhar,scmae,seed_3407,18,7,0.5996018531835653,0.9435403110079013,0.8119949036780527,0.6961787883935954
Shekhar,scmae,seed_42,18,7,0.47013667106287943,0.9163563304500791,0.7407513109974986,0.6675371458979141
Shekhar,scvi,seed_42,18,7,0.39801775715277427,0.8534923078437688,0.64631070673605,0.46291424633325795
