dataset,seed,method,effective_neighbor_count,edge_keep_rate,pseudo_branch_activation_rate,perturbation_norm_mean,perturbation_norm_p95,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,hubness_p95,hubness_max,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,run_dir
Macosko,2,random_edge_dropout_keep0.5,3.9974910970488167,0.5063120535714285,1.0,2.765402902603149,4.82548316671167,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,1.0,0.0,0.0,15.0,58.0,0.962542403142296,0.9627015590667723,0.9294465978940328,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/random_edge_dropout_keep0.5/seed2
Macosko,0,random_pseudo_gate_p0.5,3.995780355095541,1.0,0.4999762834821428,2.591677656531334,4.519195685182298,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,1.0,0.0,0.0,15.0,58.0,0.962542403142296,0.9627015590667723,0.9294465978940328,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/random_pseudo_gate_p0.5/seed0
Macosko,1,random_pseudo_gate_p0.5,3.9957912798164896,1.0,0.5003535156250001,2.5919963218654907,4.516556572931153,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,1.0,0.0,0.0,15.0,58.0,0.962542403142296,0.9627015590667723,0.9294465978940328,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/random_pseudo_gate_p0.5/seed1
Macosko,2,random_pseudo_gate_p0.5,3.9957819063345874,1.0,0.500595703125,2.592117923123496,4.524817403810365,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,1.0,0.0,0.0,15.0,58.0,0.962542403142296,0.9627015590667723,0.9294465978940328,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/random_pseudo_gate_p0.5/seed2
Macosko,0,snn_neighbormix,3.90440337281082,1.0,1.0,2.758935192533902,4.816341158185686,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,0.1052853986620903,0.1226002499461174,0.0757900374933047,15.0,58.0,0.962542403142296,0.9631838798522948,0.9199952085812888,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/snn_neighbormix/seed0
Macosko,1,snn_neighbormix,3.904257293375653,1.0,1.0,2.7588274449961525,4.81361225106035,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,0.1052853986620903,0.1226002499461174,0.0757900374933047,15.0,58.0,0.962542403142296,0.9631838798522948,0.9199952085812888,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/snn_neighbormix/seed1
Macosko,2,snn_neighbormix,3.904324701349329,1.0,1.0,2.7587832937240604,4.816852446079254,0.9250876903533936,0.0551818795502185,0.2979110873058382,0.1052853986620903,0.1226002499461174,0.1052853986620903,0.1226002499461174,0.0757900374933047,15.0,58.0,0.962542403142296,0.9631838798522948,0.9199952085812888,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/snn_neighbormix/seed2
Melanoma_5K,0,consensus_neighbormix_threshold0.4,3.902425827783192,1.0,1.0,2.629752125985482,5.43868295971085,0.8923211693763733,0.0821763277053833,0.3293596277420784,0.1684708148241043,0.1575963199138641,0.5567029118537903,0.1968935281038284,0.0877908265012187,16.0,61.0,0.8724573454464879,0.874117910861969,0.8457392056783041,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/consensus_neighbormix_threshold0.4/seed0
Melanoma_5K,1,consensus_neighbormix_threshold0.4,3.903159372472797,1.0,1.0,2.6306972870055367,5.452836170266656,0.892339825630188,0.0827399417757988,0.3265233769111456,0.1705063879489898,0.1594867706298828,0.5567471981048584,0.1959330886602401,0.0854863727010857,16.0,71.0,0.871792599157988,0.8743487596511841,0.8482378125190735,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/consensus_neighbormix_threshold0.4/seed1
Melanoma_5K,2,consensus_neighbormix_threshold0.4,3.900629457246187,1.0,1.0,2.631623529160724,5.451276395952,0.8925948143005371,0.082069955766201,0.3292709949036118,0.1688547134399414,0.1581051796674728,0.557110607624054,0.1978537291288375,0.0892975847551517,16.0,66.0,0.872191446931088,0.8743153214454651,0.84620334704717,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/consensus_neighbormix_threshold0.4/seed2
Melanoma_5K,0,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.4245329183690685,6.473418794660009,0.0356071889400482,0.2960521280765533,0.0009749612231331,0.0005564172752201,0.0078431200236082,0.0,0.0,0.0,9.0,16.0,0.2065145136272989,0.2065144926309585,0.0114038578855494,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/global_random_neighbor_control/seed0
Melanoma_5K,1,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.4417663767057305,6.512988166598712,0.0359328687191009,0.2974249720573425,0.0012408597385331,0.0005071767955087,0.0074897091835737,0.0,0.0,0.0,9.0,15.0,0.2045645911810325,0.2045645862817764,0.0132955967759092,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/global_random_neighbor_control/seed1
Melanoma_5K,2,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.4307547718286515,6.476717493463964,0.0364352911710739,0.296875923871994,0.0006204298692665,0.0004887116374447,0.007456621620804,0.0,0.0,0.0,9.0,16.0,0.2051850210502991,0.2051849961280822,0.0191327696666121,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/global_random_neighbor_control/seed2
Melanoma_5K,0,mutual_knn_neighbormix,3.984034868109826,1.0,1.0,2.6223091754843204,5.460778511271757,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,0.3274983465671539,0.469300776720047,0.6725016618657212,16.0,61.0,0.8719698648349213,0.8740304112434387,0.8484357992808024,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/mutual_knn_neighbormix/seed0
Melanoma_5K,1,mutual_knn_neighbormix,3.983799246062131,1.0,1.0,2.623367014352013,5.462852052029442,0.8924643993377686,0.0825860500335693,0.325637048526479,0.1703208535909652,0.1597455739974975,0.3256370425224304,0.468612402677536,0.674362951473521,16.0,72.0,0.8716153334810547,0.8739621043205261,0.8518532315889994,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/mutual_knn_neighbormix/seed1
Melanoma_5K,2,mutual_knn_neighbormix,3.984077649371012,1.0,1.0,2.624914316920673,5.462048343349904,0.892723798751831,0.081858105957508,0.3270551739419455,0.1687456667423248,0.1583421230316162,0.3270551860332489,0.4691375494003296,0.6729448260580545,16.0,65.0,0.8717482827387547,0.8739095330238342,0.8498106002807617,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/mutual_knn_neighbormix/seed2
Melanoma_5K,0,neighbormix_scmae,3.9840242800933536,1.0,1.0,2.621865520231864,5.458056974060395,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,1.0,0.0,0.0,16.0,61.0,0.8719698648349213,0.8740304112434387,0.8484357992808024,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/neighbormix_scmae/seed0
Melanoma_5K,1,neighbormix_scmae,3.983792342810544,1.0,1.0,2.6234469413757324,5.461826950662276,0.8924643993377686,0.0825860425829887,0.325637048526479,0.1703208535909652,0.1597455739974975,1.0,0.0,0.0,16.0,72.0,0.8716153334810547,0.8739621043205261,0.8518532117207845,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/neighbormix_scmae/seed1
Melanoma_5K,2,neighbormix_scmae,3.984076629721741,1.0,1.0,2.6251774991259853,5.460389761714374,0.892723798751831,0.0818581134080886,0.3270551739419455,0.1687456667423248,0.1583421230316162,1.0,0.0,0.0,16.0,65.0,0.8717482827387547,0.8739094734191895,0.8498106002807617,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/neighbormix_scmae/seed2
Melanoma_5K,0,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/nm_scmae_nomix/seed0
Melanoma_5K,1,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/nm_scmae_nomix/seed1
Melanoma_5K,2,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/nm_scmae_nomix/seed2
Melanoma_5K,0,random_beta_uniform_0.1,3.983987488513149,1.0,1.0,1.3102141874677995,3.3374260053915137,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,1.0,0.0,0.0,16.0,61.0,0.8719698648349213,0.8740304112434387,0.8484357992808024,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_beta_uniform_0.1/seed0
Melanoma_5K,1,random_beta_uniform_0.1,3.983821094190926,1.0,1.0,1.3100178208421258,3.333432229652124,0.8924643993377686,0.0825860425829887,0.325637048526479,0.1703208535909652,0.1597455739974975,1.0,0.0,0.0,16.0,72.0,0.8716153334810547,0.8739621043205261,0.8518532117207845,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_beta_uniform_0.1/seed1
Melanoma_5K,2,random_beta_uniform_0.1,3.984099664550372,1.0,1.0,1.3118706295595448,3.336932496288243,0.892723798751831,0.0818581134080886,0.3270551739419455,0.1687456667423248,0.1583421230316162,1.0,0.0,0.0,16.0,65.0,0.8717482827387547,0.8739094734191895,0.8498106002807617,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_beta_uniform_0.1/seed2
Melanoma_5K,0,random_edge_dropout_keep0.5,3.991294687808182,0.5068043428308824,1.0,2.7978854449356305,5.828135506896412,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,1.0,0.0,0.0,16.0,61.0,0.8719698648349213,0.8740304112434387,0.8484357992808024,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_edge_dropout_keep0.5/seed0
Melanoma_5K,1,random_edge_dropout_keep0.5,3.991261315383505,0.5063838465073529,1.0,2.797247660335372,5.824526301902884,0.8924643993377686,0.0825860425829887,0.325637048526479,0.1703208535909652,0.1597455739974975,1.0,0.0,0.0,16.0,72.0,0.8716153334810547,0.8739621043205261,0.8518532117207845,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_edge_dropout_keep0.5/seed1
Melanoma_5K,2,random_edge_dropout_keep0.5,3.991278402420912,0.5059765625,1.0,2.8018220591194494,5.836227618245518,0.892723798751831,0.0818581134080886,0.3270551739419455,0.1687456667423248,0.1583421230316162,1.0,0.0,0.0,16.0,65.0,0.8717482827387547,0.8739094734191895,0.8498106002807617,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_edge_dropout_keep0.5/seed2
Melanoma_5K,0,random_pseudo_gate_p0.5,3.983987488513149,1.0,0.5013815487132354,2.6225555495304222,5.463698780536651,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,1.0,0.0,0.0,16.0,61.0,0.8719698648349213,0.8740304112434387,0.8484357992808024,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_pseudo_gate_p0.5/seed0
Melanoma_5K,1,random_pseudo_gate_p0.5,3.983821094190926,1.0,0.5002068014705883,2.6221621381885862,5.461640994689044,0.8924643993377686,0.0825860425829887,0.325637048526479,0.1703208535909652,0.1597455739974975,1.0,0.0,0.0,16.0,72.0,0.8716153334810547,0.8739621043205261,0.8518532117207845,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_pseudo_gate_p0.5/seed1
Melanoma_5K,2,random_pseudo_gate_p0.5,3.984099664550372,1.0,0.5003389246323529,2.624852538634749,5.461635120475994,0.892723798751831,0.0818581134080886,0.3270551739419455,0.1687456667423248,0.1583421230316162,1.0,0.0,0.0,16.0,65.0,0.8717482827387547,0.8739094734191895,0.8498106002807617,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/random_pseudo_gate_p0.5/seed2
Melanoma_5K,0,snn_neighbormix,3.867961319697854,1.0,1.0,2.751010048389434,5.755331968910555,0.8924466371536255,0.0820034891366958,0.3274983381342787,0.1681741327047348,0.1579177677631378,0.1681741327047348,0.1579177677631378,0.0219366275204963,16.0,61.0,0.8719698648349213,0.8711131811141968,0.8384696046511332,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/snn_neighbormix/seed0
Melanoma_5K,1,snn_neighbormix,3.866459797021736,1.0,1.0,2.747333498386776,5.738537521222058,0.8924643993377686,0.0825860425829887,0.325637048526479,0.1703208535909652,0.1597455739974975,0.1703208535909652,0.1597455739974975,0.0208287170396631,16.0,72.0,0.8716153334810547,0.8747488856315613,0.8518459995587667,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/snn_neighbormix/seed1
Melanoma_5K,2,snn_neighbormix,3.866688384972636,1.0,1.0,2.749526823969448,5.70369857970406,0.892723798751831,0.0818581134080886,0.3270551739419455,0.1687456667423248,0.1583421230316162,0.1687456667423248,0.1583421230316162,0.0217150454243297,16.0,65.0,0.8717482827387547,0.8740057945251465,0.8467047413190206,results/experiments/neighbormix_stochastic_regularization_20260616/Melanoma_5K/snn_neighbormix/seed2
Pollen,0,consensus_neighbormix_threshold0.4,3.941120711507915,1.0,1.0,2.5653275549411774,6.781171929836273,0.8199940919876099,0.2443305104970932,0.3707641196013289,0.2454464137554168,0.158596932888031,0.6559469103813171,0.1819226890802383,0.0099667774086378,17.0,31.0,0.8897009966777408,0.8922017812728882,0.7714474573731422,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/consensus_neighbormix_threshold0.4/seed0
Pollen,1,consensus_neighbormix_threshold0.4,3.940268213623593,1.0,1.0,2.568766468763352,6.805534106492996,0.818778395652771,0.245173692703247,0.3720930232558139,0.2472420185804367,0.1638782620429992,0.6556810736656189,0.1827328950166702,0.0159468438538205,15.0,32.0,0.891029900332226,0.893663763999939,0.7752186395227909,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/consensus_neighbormix_threshold0.4/seed1
Pollen,2,consensus_neighbormix_threshold0.4,3.937120653573332,1.0,1.0,2.558025187253952,6.751415169239044,0.8189018368721008,0.2463002353906631,0.3667774086378738,0.2460950464010238,0.1656605899333953,0.648770809173584,0.1817965358495712,0.0119601328903654,17.0,31.0,0.8916943521594685,0.8935356140136719,0.7779285162687302,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/consensus_neighbormix_threshold0.4/seed2
Pollen,0,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.3862680733203887,7.053470999002457,0.0384688973426818,0.3122470080852508,0.0212624584717608,0.0075673684477806,0.0288044475018978,0.0,0.0,0.0,9.0,14.0,0.1142857142857142,0.1142856925725936,0.0594957908615469,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/global_random_neighbor_control/seed0
Pollen,1,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.353081032633781,7.038882756233216,0.0362498499453067,0.3115711808204651,0.0146179401993355,0.0083794761449098,0.0301161035895347,0.0,0.0,0.0,9.0,11.0,0.1122923588039867,0.1122923493385315,0.044005595613271,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/global_random_neighbor_control/seed1
Pollen,2,global_random_neighbor_control,4.000000015237235,1.0,1.0,3.410703292489052,6.963412207365036,0.0282791294157505,0.3037023246288299,0.0172757475083056,0.0083056474104523,0.0300001427531242,0.0,0.0,0.0,9.0,15.0,0.1009966777408638,0.100996658205986,0.0419607744552195,results/experiments/neighbormix_stochastic_regularization_20260616/Pollen/global_random_neighbor_control/seed2
