dataset,method,acc_mean,acc_std,acc_count,nmi_mean,nmi_std,nmi_count,ari_mean,ari_std,ari_count,f1_macro_mean,f1_macro_std,f1_macro_count,runtime_seconds_mean,runtime_seconds_std,seed_<lambda>,n_seeds,method_raw
Quake_Smart-seq2_Lung,scMAE w/o NeighBorMix,0.6354415274463007,0.03153272138836224,3,0.7671067090395299,0.005213466158410103,3,0.5933590896137023,0.01599676146312702,3,0.5413702793317104,0.05606200743162368,3,19.53333333333333,1.35030860670194,"42,2024,3407",3,nm_scmae_nomix
Quake_Smart-seq2_Lung,SC3,0.11853619729514712,0.03450489931442905,3,0.7736243610666497,0.000496542696640806,3,0.6106976923403883,0.0030909292775959185,3,0.05803639705553957,0.014116275727540296,3,9.733333333333333,0.35118845842842417,"42,2024,3407",3,sc3
Quake_Smart-seq2_Lung,scDCC,0.6640811455847255,0.03284875801551507,3,0.7693249541483088,0.034362020683247604,3,0.6458924702919465,0.09126358783727413,3,0.5735196423783089,0.011277254334227589,3,76.93333333333334,4.4117267972227525,"42,2024,3407",3,scdcc
Quake_Smart-seq2_Lung,scDSC,0.7225536992840095,0.06602993117989013,3,0.6603448582970293,0.0642384009904445,3,0.6434370414874263,0.11154684902241964,3,0.4785799696986854,0.04294851516160469,3,56.1,5.031898250163647,"42,2024,3407",3,scdsc
Quake_Smart-seq2_Lung,scMAE,0.6354415274463007,0.03153272138836224,3,0.7671067090395299,0.005213466158410103,3,0.5933590896137023,0.01599676146312702,3,0.5413702793317104,0.05606200743162368,3,16.933333333333334,0.20816659994661452,"42,2024,3407",3,scmae
Shekhar,DEC,0.6224996894024102,0.046015958626930614,3,0.7541298555998717,0.040887739707332726,3,0.5474561445352814,0.07554607138421562,3,0.50245056776029,0.05933234617997835,3,174.9333333333333,1.9139836293273926,"42,2024,3407",3,dec
Shekhar,Leiden,0.5030687041868555,0.002386650958533702,3,0.31750636622921885,0.0048449445134255255,3,0.27501096769465005,0.001848048390127392,3,0.25003611355763283,0.02270576330226427,3,76.93333333333334,1.550268793897795,"42,2024,3407",3,leiden
Shekhar,Louvain,0.38725307491613864,0.16197108389435985,3,0.2949180098054211,0.016492936478822346,3,0.26517348811354163,0.011435125323738714,3,0.18829586728895809,0.029544672809422034,3,121.76666666666667,5.975226634474494,"42,2024,3407",3,louvain
Shekhar,scMAE + NeighborMix,0.7456081500807553,0.03791486342148192,3,0.8675600553312296,0.013803047242693937,3,0.6631380198691196,0.01719098625881484,3,0.768813518347628,0.07805337301386338,3,348.4666666666667,6.453164598345001,"42,2024,3407",3,neighbormix_scmae
Shekhar,scMAE w/o NeighBorMix,0.7484656479065723,0.05042934549387377,3,0.865316322047914,0.016095634554218235,3,0.6356456330864403,0.07837832852142511,3,0.7938680028239986,0.037689164531735424,3,156.36666666666667,19.421980674826486,"42,2024,3407",3,nm_scmae_nomix
Shekhar,SC3,0.026127469250838534,0.022856494869710482,3,0.779481975951494,0.008308590280179246,3,0.4723930696870869,0.026492786465110357,3,0.07480809428017329,0.07007718815000256,3,60.166666666666664,1.415391583037474,"42,2024,3407",3,sc3
Shekhar,scDCC,0.811343023978134,0.03062141170360213,3,0.8831007288595543,0.0046950959416475705,3,0.7064266111464176,0.014012060562301901,3,0.8165886136505945,0.008538202209947245,3,720.4333333333334,12.331396244275549,"42,2024,3407",3,scdcc
Shekhar,scMAE,0.7484656479065723,0.05042934549387377,3,0.865316322047914,0.016095634554218235,3,0.6356456330864403,0.07837832852142511,3,0.7938680028239986,0.037689164531735424,3,155.86666666666667,4.66082968293557,"42,2024,3407",3,scmae
Shekhar,DESC,0.9683811653621568,0.0007494611073105073,3,0.9487986810050678,0.0010932404883039649,3,0.97503479941417,0.0021954022282481725,3,0.8449013935182759,0.0006586171374712278,3,808.7333333333332,55.18490131669473,"42,2024,3407",3,desc
Shekhar,scNAME,0.8612746925083862,0.023323307217163507,3,0.863516939316142,0.019110825364217553,3,0.9136205202393631,0.03340633924788808,3,0.5258189090633757,0.064108202518437,3,8801.699999999999,895.8938720629807,"42,2024,3407",3,scname
Shekhar,scziDesk,0.7124114796869176,0.07223319089815748,3,0.7929911363517413,0.02583470585673789,3,0.7328735045038725,0.11855378316545646,3,0.5003808239874973,0.022523477579825937,3,4307.5,404.1549084200266,"42,2024,3407",3,sczidesk
SRP145013,DESC,0.3276047786917352,0.008262583231782616,3,0.21725139655583234,0.003291986262804787,3,0.084537415379772,0.009532143400072659,3,0.29160443138883674,0.004040437161742355,3,1093.2666666666667,36.94622217945081,"42,2024,3407",3,desc
SRP145013,APA-scMAE,0.24762534273403836,0.024321959387857868,3,0.07312581354886856,0.007364615437718669,3,0.08256123765745384,0.018992784325280662,3,0.16315564734014767,0.0010965139781049223,3,,,"1,2,3",3,apa_scmae
SRP171040,DEC,0.4676640358110496,,1,0.4700537049688852,,1,0.2905034269877988,,1,0.3256011201872224,,1,188.8,,42,1,dec
SRP171040,Leiden,0.6899222523265403,,1,0.6763631389152958,,1,0.5831596295450439,,1,0.4678696586838283,,1,123.2,,42,1,leiden
SRP171040,Louvain,0.6770526563788432,,1,0.6477258354985846,,1,0.5224658678472514,,1,0.4537734465830914,,1,203.3,,42,1,louvain
SRP171040,scMAE + NeighborMix,0.6301095535398751,,1,0.6882690525855558,,1,0.5207634533336177,,1,0.5471265029492176,,1,452.2,,42,1,neighbormix_scmae
SRP171040,scMAE w/o NeighBorMix,0.6787607492048533,,1,0.6930726592273009,,1,0.5541372703664404,,1,0.5434923461215807,,1,176.8,,42,1,nm_scmae_nomix
SRP171040,SC3,0.2445812227588644,,1,0.6682198311446361,,1,0.4692717900127006,,1,0.0526175958053063,,1,114.6,,42,1,sc3
SRP171040,scDCC,0.52721168571092,,1,0.6236979523129823,,1,0.4238944347493868,,1,0.4814612391151027,,1,1004.5,,42,1,scdcc
SRP171040,scMAE,0.6787607492048533,,1,0.6930726592273009,,1,0.5541372703664404,,1,0.5434923461215807,,1,203.5,,42,1,scmae
SRP171040,APA-scMAE,0.21703577178309183,0.03177930043993972,3,0.11416215981661254,0.029808957169283598,3,0.05419953457574956,0.014864661152116408,3,0.19510513227735413,0.03233302570430438,3,,,"1,2,3",3,apa_scmae
SRP182008,DEC,0.4126831434068373,,1,0.4278648210493571,,1,0.2822844970103361,,1,0.2478067126951925,,1,80.7,,42,1,dec
