variant,dataset,n_runs,ari_mean,nmi_mean,acc_mean,rank_ari_mean,wins_vs_pca,ties_vs_pca,losses_vs_pca,delta_ari_vs_pca_mean,regret_vs_pca_mean,oracle_gap_mean,negative_transfer_rate,graph_activation_rate
safe_rdg_calibrated_logistic_explore,Tosches,3,0.5796502592674032,0.6658587843992616,0.6519681383054722,5.333333333333333,2,0,1,-0.01541518003905662,0.058903178181230954,0.09134146849510445,0.3333333333333333,1.0
safe_rdg_calibrated_logistic_explore,Wang,3,0.6374375722593533,0.6177310424835175,0.9156774170956332,5.333333333333333,2,0,1,-0.23154215854618432,0.31418758499308,0.3312183269470695,0.3333333333333333,1.0
safe_rdg_calibrated_logistic_explore,Young,3,0.512874550831834,0.6930214465789705,0.6816769275872178,4.166666666666667,3,0,0,0.053342224830769204,0.0,0.05212096444703183,0.0,1.0
safe_rdg_calibrated_logistic_explore,hrvatin,3,0.6593370030761996,0.7572387957682979,0.771757897208525,5.5,0,0,3,-0.1684406955319474,0.1684406955319474,0.18213258510846855,1.0,1.0
safe_rdg_calibrated_logistic_explore,worm_neuron_cell,3,0.18939815965501317,0.49146085872702105,0.5445134575569358,4.333333333333333,3,0,0,0.04928105479893044,0.0,0.026747449132446106,0.0,1.0
safe_rdg_calibrated_threshold,Bach,3,0.761496751323488,0.7423244133088307,0.7777346445824707,5.166666666666667,0,3,0,0.0,0.0,0.13099356957644612,0.0,0.0
safe_rdg_calibrated_threshold,Baron,3,0.6756854926471217,0.7263029854970712,0.7306570194888552,3.3333333333333335,0,2,1,-0.00673654401920006,0.00673654401920006,0.026687944839075623,0.3333333333333333,0.3333333333333333
safe_rdg_calibrated_threshold,Guo,3,0.5693253594816129,0.7290796369286641,0.730457113507961,7.0,0,3,0,-1.850371707708594e-17,1.850371707708594e-17,0.2015601578226525,0.0,0.0
safe_rdg_calibrated_threshold,Limb_Muscle,3,0.8299949522333806,0.8723965812117601,0.9256416815894942,3.8333333333333335,3,0,0,0.3382893996972997,0.0,0.0791308166818721,0.0,1.0
safe_rdg_calibrated_threshold,Macosko,3,0.6492087583120915,0.5844904920318624,0.7964128429447124,4.833333333333333,0,3,0,0.0,0.0,0.19715085852705405,0.0,0.0
safe_rdg_calibrated_threshold,Melanoma_5K,3,0.4827561012731163,0.6235122006554361,0.6179186055100082,3.8333333333333335,3,0,0,0.17717774053057234,0.0,0.011000733117617956,0.0,1.0
safe_rdg_calibrated_threshold,Pollen,3,0.8006096833489069,0.8773433610885726,0.8084163898117387,2.6666666666666665,3,0,0,0.7507324870599228,0.0,0.0007430634914217619,0.0,1.0
safe_rdg_calibrated_threshold,Quake_10x_Spleen,3,0.7395112018365247,0.6741522936945442,0.9217266890005584,4.0,3,0,0,0.6279729174711225,0.0,0.10960544531081817,0.0,1.0
safe_rdg_calibrated_threshold,Quake_Smart-seq2_Lung,3,0.686660060420087,0.7470508645894859,0.6787987271280828,2.5,3,0,0,0.340049395218251,0.0,0.0,0.0,1.0
safe_rdg_calibrated_threshold,Shekhar,3,0.7842993465075847,0.8355140754186876,0.7954155795751024,3.1666666666666665,0,3,0,0.0,0.0,0.047806068620007434,0.0,0.0
safe_rdg_calibrated_threshold,Tosches,3,0.5796502592674032,0.6658587843992616,0.6519681383054722,5.333333333333333,2,0,1,-0.01541518003905662,0.058903178181230954,0.09134146849510445,0.3333333333333333,1.0
safe_rdg_calibrated_threshold,Wang,3,0.8689797308055377,0.7817542365951061,0.9685541198305144,4.833333333333333,0,3,0,0.0,0.0,0.09967616840088515,0.0,0.0
safe_rdg_calibrated_threshold,Young,3,0.512874550831834,0.6930214465789705,0.6816769275872178,4.166666666666667,3,0,0,0.053342224830769204,0.0,0.05212096444703183,0.0,1.0
safe_rdg_calibrated_threshold,hrvatin,3,0.827777698608147,0.8426780265592169,0.8799569054821199,2.1666666666666665,0,3,0,0.0,0.0,0.013691889576521158,0.0,0.0
safe_rdg_calibrated_threshold,worm_neuron_cell,3,0.18939815965501317,0.49146085872702105,0.5445134575569358,4.333333333333333,3,0,0,0.04928105479893044,0.0,0.026747449132446106,0.0,1.0
safe_rdg_heuristic,Bach,3,0.7955342505144403,0.7729986935722559,0.8205227743271223,3.3333333333333335,2,0,1,0.03403749919095215,0.003175719816315,0.09695607038549396,0.3333333333333333,1.0
safe_rdg_heuristic,Baron,3,0.7031192725678214,0.7362835312728172,0.7579647566810598,1.6666666666666667,2,0,1,0.02069723590149956,0.008797870533816421,-0.0007458350816239948,0.3333333333333333,1.0
safe_rdg_heuristic,Guo,3,0.7421953768489201,0.7782205513017592,0.7826913199794556,4.333333333333333,2,0,1,0.1728700173673073,0.0069941431408834616,0.0286901404553452,0.3333333333333333,1.0
safe_rdg_heuristic,Limb_Muscle,3,0.8374009454110544,0.8690886019529692,0.94107614905773,3.6666666666666665,3,0,0,0.34569539287497353,0.0,0.07172482350419829,0.0,1.0
safe_rdg_heuristic,Macosko,3,0.6725525716874815,0.6760242822162809,0.8742114503362495,3.3333333333333335,2,0,1,0.023343813375390154,0.008116941771387923,0.1738070451516639,0.3333333333333333,1.0
safe_rdg_heuristic,Melanoma_5K,3,0.4827253901317073,0.6245743704677911,0.6211684762537854,4.0,3,0,0,0.17714702938916335,0.0,0.011031444259026949,0.0,1.0
safe_rdg_heuristic,Pollen,3,0.8008543362907755,0.8766871354144289,0.8084163898117387,3.1666666666666665,3,0,0,0.7509771400017916,0.0,0.0004984105495530189,0.0,1.0
safe_rdg_heuristic,Quake_10x_Spleen,3,0.6965829032552716,0.6408739942962126,0.9109087102177554,4.0,3,0,0,0.5850446188898693,0.0,0.1525337438920714,0.0,1.0
safe_rdg_heuristic,Quake_Smart-seq2_Lung,3,0.6864048454344237,0.7468427987001629,0.6785998408910103,2.8333333333333335,3,0,0,0.3397941802325877,0.0,0.00025521498566327683,0.0,1.0
safe_rdg_heuristic,Shekhar,3,0.7116499342708237,0.6700643102634452,0.7865076407007082,6.0,1,0,2,-0.07264941223676107,0.10668793707008277,0.1204554808567685,0.6666666666666666,1.0
safe_rdg_heuristic,Tosches,3,0.5602688554835142,0.6745594368008548,0.6495570795827975,5.333333333333333,2,0,1,-0.03479658382294556,0.05814781959387879,0.1107228722789934,0.3333333333333333,1.0
safe_rdg_heuristic,Wang,3,-0.02109258225559191,0.0130179551113904,0.7643309871485101,11.333333333333334,0,0,3,-0.8900723130611295,0.8900723130611295,0.9897484814620147,1.0,1.0
safe_rdg_heuristic,Young,3,0.5184087570389547,0.692999229611117,0.6766344180592201,3.3333333333333335,3,0,0,0.058876431037889955,0.0,0.046586758239911076,0.0,1.0
safe_rdg_heuristic,hrvatin,3,0.6317546216775121,0.7435265409381637,0.7516816530615064,4.0,1,0,2,-0.19602307693063492,0.20077460161803595,0.20971496650715607,0.6666666666666666,1.0
safe_rdg_heuristic,worm_neuron_cell,3,0.20300233453222938,0.5072129519020733,0.560121038381908,2.0,3,0,0,0.06288522967614665,0.0,0.013143274255229894,0.0,1.0
